index,time,S:Madeira__all,I:Madeira__all,R:Madeira__all,obs_mean:Madeira__ecdc__inc,obs_real:Madeira__ecdc__inc
15050,84,8856.05,199.384,258247,59.7327,62.7595
15050,91,9132,119.758,258050,35.2772,45.9361
15050,98,9488.69,60.1709,257753,17.592,14.7949
15050,105,9900.43,35.5086,257366,10.8428,8.62523
15050,112,10324.2,32.1365,256946,10.2521,10.0811
15050,119,10752.6,21.7606,256528,6.84948,4.06735
15100,0,29040,261.916,238000,0,0
15100,7,29017.3,328.082,237957,48.3912,41.6787
15100,14,28193,809.404,238300,123.957,129.792
15100,21,26879.6,1264.34,239158,190.853,201.543
15100,28,25032.9,1715.06,240554,255.998,251.711
15100,35,21986.5,2403.3,242912,357.796,462.954
15100,42,19730.2,2167.36,245404,298.863,338.017
15100,49,17631.7,1970.62,247700,268.856,291.014
15100,56,16019.3,1853.17,249430,250.316,248.214
15100,63,14886.1,1491.45,250924,191.41,163.852
15100,70,14052.5,994.467,252255,119.12,101.006
15100,77,13656.9,616.868,253028,71.6615,70.7813
15100,84,13679.3,425.882,253197,50.4542,51.9467
15100,91,13763.3,262.221,253276,30.3296,34.3779
15100,98,13946.4,146.312,253209,16.6584,13.1343
15100,105,14264.9,89.7113,252947,10.5171,10.2219
15100,112,14668,70.148,252564,8.59385,4.22715
15100,119,15060.1,47.8153,252194,5.80357,5.08885
15150,0,25419.4,231.75,241651,0,0
15150,7,25326.5,404.517,241571,54.0288,53.5379
15150,14,24330,1065.47,241906,146.48,121.304
15150,21,22535.1,1871.77,242895,253.176,244.186
15150,28,19847.3,2748.31,244706,365.758,422.231
15150,35,15671.7,3690.53,247940,478.32,481.231
15150,42,11737.9,3241.94,252322,363.282,356.168
15150,49,9523.75,2511.8,255266,261.933,264.423
15150,56,8954.23,2154.56,256193,223.253,236.65
15150,63,8431.07,1648.39,257223,161.633,114.729
15150,70,7994.59,1077.62,258230,96.9436,95.7991
15150,77,7876.98,672.787,258752,58.451,65.4851
15150,84,8041.79,464.09,258796,41.6887,57.7817
15150,91,8246.67,292.134,258763,25.6429,23.8594
15150,98,8522.25,171.125,258609,14.8297,18.3487
15150,105,8881.2,108.314,258312,9.79759,9.08247
15150,112,9287.97,83.0565,257931,8.00371,9.41307
15150,119,9698.64,57.7578,257546,5.54473,3.06378
15200,0,43483.2,238.032,223581,0,0
15200,7,43481.4,280.643,223540,35.562,39.7705
15200,14,42471.3,822.712,224008,107.754,113.329
15200,21,40952.1,1285.29,225065,166.463,178.445
15200,28,38796.5,1757.74,226748,225.641,226.463
15200,35,35156,2553.26,229593,328.564,310.017
15200,42,32672.7,2290.75,232339,276.695,268.971
15200,49,30112.7,2166.39,235023,262.235,228.19
15200,56,27619.8,2119.47,237563,255.044,276.619
15200,63,25828.6,1738.28,239735,200.481,211.517
15200,70,24582,1178.58,241541,128.622,141.878
15200,77,23869.3,736.706,242696,78.4219,87.4563
15200,84,23664.8,504.63,243133,54.4103,56.2601
15200,91,23579,308.514,243414,32.5536,30.1684
15200,98,23631.4,170.405,243500,17.7215,8.24438
15200,105,23876.3,103.013,243323,10.925,12.9166
15200,112,24253.7,79.2686,242969,8.66935,5.23355
15200,119,24610.3,53.3027,242638,5.77558,7.14209
15250,0,33833.7,258.306,233210,0,0
15250,7,33662.5,498.432,233141,45.5066,53.3149
15250,14,32272.4,1433.03,233597,135.885,94.0548
15250,21,29735.6,2659.6,234907,245.173,270.83
15250,28,25943.1,4057.32,237302,363.77,343.495
15250,35,20264.2,5571.09,241467,478.297,460.204
15250,42,14876.1,5276.72,247149,380.992,320.328
15250,49,11530.3,4236.47,251535,273.267,258.214
15250,56,10482.5,3524.3,253295,220.577,195.863
15250,63,9672.59,2696.77,254933,156.298,163.813
15250,70,8998.06,1805.59,256498,93.9554,120.201
15250,77,8720.23,1155.14,257427,57.082,67.9649
15250,84,8801.65,786.283,257714,39.8224,43.3653
15250,91,8942.07,501.628,257858,24.697,26.11
15250,98,9164.61,305.025,257832,14.7798,14.0493
15250,105,9488.98,194.449,257619,9.79815,8.28681
15250,112,9882.15,139.635,257280,7.51456,5.91236
15250,119,10281.6,95.5736,256925,5.14784,2.4695
15300,0,31655.7,164.502,235482,0,0
15300,7,31772,215.653,235314,29.452,26.8141
15300,14,30866.1,785.378,235650,110.224,109.251
15300,21,29409.1,1292.51,236600,179.28,135.456
15300,28,27319.8,1792.85,238189,246.074,265.543
15300,35,23918.2,2532.12,240852,347.068,326.525
15300,42,21468.5,2250.3,243583,286.673,306.993
15300,49,19193.3,2031.9,246077,256.794,249.783
15300,56,17450.1,1904.93,247947,238.838,170.408
15300,63,16275.2,1523.76,249503,182.114,185.371
15300,70,15416.6,1008.94,250876,112.98,114.674
15300,77,15009.6,623.507,251669,67.8653,55.4899
15300,84,15041.8,431.335,251829,47.8287,43.587
15300,91,15122.2,264.993,251915,28.7194,36.0099
15300,98,15298,147.517,251857,15.7479,14.2251
15300,105,15614.9,90.6109,251596,9.93117,9.41456
15300,112,16022,71.0306,251209,8.09883,8.29732
15300,119,16413.2,48.3473,250840,5.46487,2.35316
15350,0,22968,261.071,244073,0,0
15350,7,22875.1,359.456,244067,62.0852,57.7298
15350,14,22069.8,820.024,244412,144.112,146.217
15350,21,20739.5,1290.41,245272,225.322,222.566
15350,28,18852,1742.52,246708,302.325,275.172
15350,35,15835.7,2328.36,249138,402.981,450.786
15350,42,13285,1956.91,252060,311.631,311.423
15350,49,11552,1618.05,254132,253.136,218.38
15350,56,10813.8,1497.18,254991,234.13,245.264
15350,63,10202.8,1173.7,255926,175.819,165.159
15350,70,9717.76,753.725,256831,105.754,110.67
15350,77,9583.06,457.434,257262,62.6238,64.5273
15350,84,9751.29,320.887,257230,45.1042,48.803
15350,91,9951.72,196.892,257153,27.1312,31.755
15350,98,10228,108.46,256966,14.7782,13.2669
15350,105,10595.8,67.5859,256639,9.52989,10.0679
15350,112,11010,55.9159,256236,8.23959,6.6406
15350,119,11420.5,38.7401,255843,5.66829,7.58354
15400,0,22755.8,110.756,244435,0,0
15400,7,22976.5,152.771,244173,32.0627,31.5831
15400,14,22443.5,601.617,244257,128.272,146.436
15400,21,21399.3,1058.2,244845,223.902,188.056
15400,28,19871.4,1513.91,245917,318.16,334.135
15400,35,17307.9,2155.68,247838,452.931,373.986
15400,42,15004.8,2040.53,250257,402.654,361.617
15400,49,12850.6,1781.51,252670,341.753,318.812
15400,56,11392.2,1564.08,254346,294.48,258.674
15400,63,10435.4,1189.55,255677,212.46,272.587
15400,70,9799.92,745.47,256757,124.198,146.758
15400,77,9590.21,439.692,257272,71.3743,84.894
15400,84,9741.45,301.929,257259,50.486,68.6728
15400,91,9923.3,182.139,257197,29.8283,21.0054
15400,98,10182.1,97.9452,257022,15.8321,10.3689
15400,105,10547.5,59.9753,256695,10.0798,7.64637
15400,112,10970.2,49.8619,256282,8.80927,14.9129
15400,119,11381.5,34.2489,255886,5.98825,1.88532
15450,0,23846.4,253.968,243202,0,0
15450,7,23961.8,234.06,243106,45.7382,32.6642
15450,14,23483.2,541.813,243277,112.146,137.723
15450,21,22782,761.207,243759,155.691,123.172
15450,28,21747.8,989.196,244565,200.769,184.172
15450,35,19846.1,1439.58,246016,293.821,342.228
15450,42,18719.8,1222.31,247360,231.872,221.588
15450,49,17517.7,1176.08,248608,225.891,216.93
15450,56,16301.1,1204.52,249796,231.183,232.394
15450,63,15493.5,1006.36,250802,185.166,204.452
15450,70,15036.1,687.533,251578,119.833,127.72
15450,77,14880.4,435.046,251987,74.3532,75.7762
15450,84,14950.8,308.126,252043,53.7405,31.1394
15450,91,15117,189.952,251995,32.4427,24.576
15450,98,15381.3,102.874,251818,17.3453,11.0266
15450,105,15735.9,62.4586,251504,10.8434,11.4415
15450,112,16133.1,51.5844,251117,9.30671,12.6169
15450,119,16533.4,35.1204,250733,6.26093,8.03669
15500,0,24735.9,231.137,242335,0,0
15500,7,24781.6,333.089,242187,48.9851,50.8835
15500,14,24126.9,832.914,242342,129.852,140.51
15500,21,22956.4,1391.12,242954,211.292,200.452
15500,28,21222.2,2002.73,244077,298.337,297.008
15500,35,18345.6,2865.41,246091,420.305,354.988
15500,42,15786.2,2894.21,248622,384.094,429.213
15500,49,13317.5,2703.91,251281,340.682,356.837
15500,56,11548,2419.31,253335,292.011,284.172
15500,63,10347.5,1913.47,255041,212.705,183.631
15500,70,9509.2,1295.54,256497,130.085,139.51
15500,77,9121.61,821.19,257359,78.4219,73.7468
15500,84,9133.16,559.288,257610,54.5815,57.4917
15500,91,9228.25,351.538,257722,33.3167,32.6892
15500,98,9422.21,205.824,257674,19.1515,26.4498
15500,105,9736.56,127.918,257438,12.3867,11.3008
15500,112,10129,94.4174,257079,9.76975,10.2422
15500,119,10524.5,64.358,256713,6.6248,7.43123
15550,0,44253.4,258.427,222790,0,0
15550,7,44149.1,349.698,222803,41.2375,45.6656
15550,14,42944.7,985.465,223372,119.192,111.51
15550,21,41039.7,1604.88,224657,191.969,219.04
15550,28,38392.3,2221.81,226688,263.401,264.847
15550,35,34088.8,3154.73,230058,373.946,406.482
15550,42,30845.5,2891.62,233565,321.739,326.506
15550,49,27668.2,2647.3,236986,291.887,291.04
15550,56,24994.2,2465.17,239843,268.796,261.822
15550,63,23068.1,1958.44,242275,203.652,165.391
15550,70,21630.8,1285.63,244386,125.476,100.721
15550,77,20842.9,782.069,245677,74.0943,58.7023
15550,84,20710,529.286,246063,50.8786,50.8477
15550,91,20641.9,320.682,246339,30.1259,33.0481
15550,98,20693.3,176.991,246432,16.3626,14.1865
15550,105,20953.4,107.191,246241,10.1236,9.45214
15550,112,21363.5,81.7485,245857,7.99267,8.75443
15550,119,21736,54.8786,245511,5.3187,2.41794
15600,0,42962.6,235.013,224104,0,0
15600,7,42890.1,329.868,224082,37.4592,42.622
15600,14,41648.2,1005.46,224648,116.936,133.102
15600,21,39651.2,1671.34,225979,192.214,184.268
15600,28,36860.9,2331.7,228109,265.598,240.52
15600,35,32391.3,3287.49,231623,373.989,426.892
15600,42,28980.7,2994.66,235327,318.516,374.204
15600,49,25747.2,2699.34,238856,283.622,250.648
15600,56,23231.7,2481.49,241589,257.77,274.308
15600,63,21474.1,1958.11,243870,193.753,219.574
15600,70,20149.3,1280.82,245872,118.688,125.261
15600,77,19449.5,780.463,247072,70.1584,77.8126
15600,84,19381.5,530.124,247390,48.3991,61.0287
15600,91,19356.4,322.304,247623,28.7521,43.506
15600,98,19438.3,178.976,247685,15.7103,16.1661
15600,105,19714.7,108.879,247478,9.77058,3.32977
15600,112,20130.5,82.8588,247089,7.70749,4.28892
15600,119,20510.5,55.6961,246736,5.13758,5.76596
15650,0,68685,261.508,198355,0,0
15650,7,68619.1,301.904,198381,26.3723,26.1306
15650,14,67315,944.823,199042,86.0393,77.5136
15650,21,65407.1,1491.89,200403,134.305,159.126
15650,28,62618.2,2098.58,202585,186.88,199.27
15650,35,57855.3,3158.33,206288,282.335,239.339
15650,42,54620.9,2877.91,209803,240.128,255.7
15650,49,51086,2825.83,213390,237.466,237.29
15650,56,47319.4,2853.85,217129,238.683,196.636
15650,63,44591.3,2403.99,220307,192.806,181.203
15650,70,42819.9,1697.99,222784,129.319,129.264
15650,77,41721,1111.18,224470,82.6932,86.26
15650,84,41145,770.12,225387,57.78,67.6491
15650,91,40808.7,483.925,226009,35.5621,38.0575
15650,98,40673.4,278.793,226350,20.2125,15.5315
15650,105,40773.5,170.111,226358,12.4924,12.8644
15650,112,41052.7,124.259,226125,9.3344,12.9952
15650,119,41330.8,82.8048,225888,6.17052,4.33569
15700,0,36112.9,228.853,230960,0,0
15700,7,36197.1,283.589,230821,30.0699,26.7368
15700,14,35396.3,829.589,231076,94.439,94.5721
15700,21,34109.5,1342.81,231850,148.619,148.048
15700,28,32186.7,1909.04,233206,206.967,226.242
15700,35,28930.9,2808.02,235563,302.926,295.195
15700,42,26609.7,2699.65,237993,264.514,271.026
15700,49,24186.5,2646.02,240469,256.869,260.362
15700,56,21867.5,2592.85,242842,247.077,282.217
15700,63,20186.5,2197.19,244918,196.327,175.862
15700,70,18994.3,1594.92,246713,131.66,112.287
15700,77,18258.8,1072.26,247971,84.8698,75.9081
15700,84,17970.3,748.928,248583,59.6645,46.8419
15700,91,17836.4,480.905,248985,37.1478,32.9638
15700,98,17855.3,286.484,249160,21.6764,15.0512
15700,105,18056.1,178.125,249068,13.7613,10.9415
15700,112,18387.8,128.342,248786,10.3313,13.7224
15700,119,18729.1,86.3845,248487,6.90011,10.2422
15750,0,19373.4,167.076,247762,0,0
15750,7,19575,216.536,247510,33.3306,32.8363
15750,14,19098.6,664.827,247539,110.639,129.941
15750,21,18231.4,1103.05,247968,177.538,192.332
15750,28,16893,1575.66,248833,247.782,263.586
15750,35,14644.5,2258,250399,350.278,370.101
15750,42,12905.7,2194.2,252202,305.024,263.51
15750,49,11260.1,2074.62,253967,279.452,271.836
15750,56,10008.9,1943.51,255350,254.779,257.877
15750,63,9145.16,1603.66,256553,194.918,205.712
15750,70,8535.58,1131.5,257635,124.862,142.581
15750,77,8260.48,744.117,258297,78.338,61.7479
15750,84,8289.51,520.43,258492,55.9519,61.0833
15750,91,8408.91,334.326,258559,34.9105,47.8834
15750,98,8628.05,198.918,258475,20.4288,20.8606
15750,105,8951.43,124.842,258226,13.3521,11.5226
15750,112,9336.7,92.9887,257872,10.6196,5.42136
15750,119,9733.71,63.8391,257504,7.2642,4.40631
15800,0,38687.1,186.331,228429,0,0
15800,7,38675.5,328.973,228297,32.8109,34.2625
15800,14,37417.1,1158.22,228727,119.332,100.055
15800,21,35124.8,2156.58,230021,217.306,220.984
15800,28,31760.4,3241.07,232301,320.556,337.214
15800,35,26573.8,4571.42,236157,444.205,522.744
15800,42,21823.7,4453.14,241025,389.889,376.381
15800,49,17802.3,3835.95,245664,314.944,382.671
15800,56,15615.3,3240.75,248446,256.862,272.359
15800,63,14236,2468.63,250597,182.237,191.188
15800,70,13183.8,1613.51,252505,108.573,96.6654
15800,77,12690.5,998.894,253613,64.2913,71.1851
15800,84,12728.1,672.794,253901,44.1946,44.9365
15800,91,12800.5,416.898,254085,26.6494,18.7094
15800,98,12959.4,242.137,254100,15.1939,16.8349
15800,105,13264.9,149.901,253887,9.69908,6.2487
15800,112,13676.5,108.989,253516,7.43968,6.72799
15800,119,14073,73.4761,253156,4.98824,9.28333
15850,0,27446.4,120.098,239735,0,0
15850,7,27587.6,195.514,239519,32.4523,38.3607
15850,14,26753.4,785.65,239763,130.959,119.324
15850,21,25131.6,1451.58,240719,241.319,222.666
15850,28,22793.8,2115,242393,349.8,401.423
15850,35,19071.3,2915.06,245316,481.754,465.221
15850,42,15517.7,2604.06,249180,398.891,413.067
15850,49,12873.3,2055.51,252373,302.37,324.306
15850,56,11743.1,1755.79,253803,255.87,323.947
15850,63,11001.7,1316.8,254983,183.373,199.624
15850,70,10434.3,820.207,256048,106.885,91.6463
15850,77,10269.7,487.12,256545,61.9515,61.0398
15850,84,10467.5,336.337,256498,44.0218,54.0774
15850,91,10666.8,204.172,256431,26.2013,22.2845
15850,98,10931.5,111.883,256259,14.1795,16.1367
15850,105,11298.8,69.3859,255934,9.10265,5.30703
15850,112,11724.3,56.7648,255521,7.79678,6.79697
15850,119,12136.6,39.0971,255126,5.3266,4.45109
15900,0,53407.9,210.283,213684,0,0
15900,7,53474.6,225.493,213602,23.4282,25.3585
15900,14,52451.6,773.018,214077,83.8844,86.9361
15900,21,51007.1,1183.72,215111,127.241,144.322
15900,28,48853.8,1642.02,216806,174.723,164.975
15900,35,45095.5,2471.56,219735,264.37,294.314
15900,42,42658.7,2181.02,222462,217.142,188.446
15900,49,39950.6,2137.55,225214,215.103,215.241
15900,56,37071.6,2173.72,228057,218.165,245.038
15900,63,35077.5,1818.44,230406,175.042,157.779
15900,70,33876.5,1266.97,232159,115.765,105.926
15900,77,33212.6,822.394,233267,73.5535,87.6331
15900,84,32928.8,575.775,233797,52.0796,53.0188
15900,91,32833.8,361.568,234107,32.0297,24.9808
15900,98,32894.1,206.535,234201,18.0508,12.8687
15900,105,33114.6,126.572,234061,11.2364,7.76554
15900,112,33444.2,95.2878,233763,8.67981,17.3674
15900,119,33776.2,63.9287,233462,5.77092,4.25001
15950,0,37018.1,253.361,230031,0,0
15950,7,36901.2,361.812,230039,46.2649,53.4384
15950,14,35740.9,988.303,230573,128.829,102.654
15950,21,33856.5,1624.17,231821,209.867,201.653
15950,28,31251.3,2242.15,233809,287.471,284.354
15950,35,27091.3,3103.93,237107,397.494,423.752
15950,42,23724.8,2786.95,240790,333.355,401.617
15950,49,20752.3,2424.24,244126,285.072,239.099
15950,56,18793,2191.91,246317,255.204,211.755
15950,63,17431.8,1706.6,248164,189.524,167.688
15950,70,16384,1096.45,249822,114.019,128.541
15950,77,15892.6,660.623,250749,66.7564,81.7682
15950,84,15942.3,451.104,250909,46.4592,40.751
15950,91,16010.7,273.59,251018,27.5635,26.7016
15950,98,16168,150.882,250983,14.9735,13.0815
15950,105,16484,92.235,250726,9.38892,9.65595
15950,112,16906.6,71.9214,250323,7.60851,7.62805
15950,119,17300.5,48.706,249953,5.10985,4.248
16000,0,37838.6,166.26,229297,0,0
16000,7,37979,194.927,229128,25.1273,26.8775
16000,14,37118,727.824,229456,97.4522,84.8554
16000,21,35827.6,1150.58,230324,152.1,181.831
16000,28,33920.2,1595.81,231786,208.631,176.582
16000,35,30651.3,2342.39,234308,306.771,266.782
16000,42,28465.9,2092.14,236744,255.1,264.548
16000,49,26200.6,1989.09,239112,243.247,225.965
16000,56,24003,1955.81,241343,237.698,178.763
16000,63,22488,1610.23,243204,186.968,187.295
16000,70,21486.6,1102.05,244713,120.684,84.3438
16000,77,20945,699.221,245658,74.6243,56.5604
16000,84,20822.3,484.544,245995,52.4447,42.9558
16000,91,20809.8,299.863,246192,31.7268,35.5784
16000,98,20921.4,167.921,246213,17.5002,23.1906
16000,105,21193.2,102.377,246006,10.9002,14.5492
16000,112,21571.7,78.7777,245652,8.67622,12.3471
16000,119,21939.2,53.1871,245310,5.80201,3.80743
16050,0,24627.3,123.144,242552,0,0
16050,7,24793.8,189.286,242319,33.5003,32.2836
16050,14,24094.3,721.746,242486,129.653,125.022
16050,21,22735.6,1306.62,243260,232.828,233.969
16050,28,20751,1898.77,244652,335.716,342.13
16050,35,17542.4,2650.89,247109,466.889,439.124
16050,42,14528.1,2445.89,250328,398.186,354.191
16050,49,12097.3,2012.21,253192,314.056,302.728
16050,56,10872.1,1726.06,254704,265.201,249.968
16050,63,10094,1304.96,255903,190.365,222.828
16050,70,9536.93,822.45,256943,111.659,115.182
16050,77,9371.7,492.372,257438,65.0763,52.9309
16050,84,9549.93,339.474,257413,46.2665,48.4224
16050,91,9746.75,207.188,257348,27.6534,29.9711
16050,98,10013.3,114.299,257174,15.0581,21.3614
16050,105,10379.1,70.7729,256852,9.6884,2.23706
16050,112,10800.3,57.4654,256444,8.28373,8.44835
16050,119,11212.6,39.638,256050,5.66485,4.45765
16100,0,23061.1,236.189,244005,0,0
16100,7,22799.6,470.82,244032,76.6179,70.8114
16100,14,21763.1,1109.05,244430,179.944,163.953
16100,21,19897,1959.54,245445,317.525,352.064
16100,28,16447.7,2984.15,247870,485.825,402.233
16100,35,11260.5,3479.25,252562,551.765,569.651
16100,42,7702.98,2193.19,257406,287.346,272.503
16100,49,7020.9,1592.36,258689,206.776,187.493
16100,56,7376.06,1419.45,258506,191.425,161.656
16100,63,7233.8,1082.67,258986,143.062,170.064
16100,70,7043.77,694.808,259563,86.0188,95.3824
16100,77,7077.91,428.757,259795,51.9591,60.937
16100,84,7304.59,305.968,259691,38.3772,33.7983
16100,91,7562.81,191.757,259547,23.6049,12.2068
16100,98,7885.42,109.039,259308,13.3076,17.4876
16100,105,8270.2,69.9101,258962,8.88376,11.0526
16100,112,8680.54,58.4166,258563,7.80507,7.50914
16100,119,9097.84,41.3705,258163,5.50404,3.79296
16150,0,24418.2,186.73,242697,0,0
16150,7,24400.9,302.843,242598,54.6176,51.5613
16150,14,23613.3,824.071,242865,149.147,140.709
16150,21,22151.9,1437.25,243713,259.422,282.454
16150,28,19964.8,2086.79,245250,375.736,391.796
16150,35,16264.9,2849.17,248188,512.764,512.135
16150,42,12550.6,2403.74,252348,395.014,348.763
16150,49,10358.1,1791.81,255152,281.541,280.346
16150,56,9751.87,1552.85,255997,243.89,225.583
16150,63,9262.69,1165.11,256874,175.891,180.435
16150,70,8859.65,726.586,257716,102.83,89.3671
16150,77,8789.36,433.698,258079,60.048,55.5173
16150,84,9012.77,302.994,257986,43.303,49.5697
16150,91,9243.08,185.019,257874,25.95,29.7494
16150,98,9536.46,101.556,257664,14.0895,17.0686
16150,105,9915.22,63.5157,257323,9.14756,8.761
16150,112,10337.3,53.0192,256912,8.00427,7.04948
16150,119,10753.3,36.805,256512,5.51535,6.86964
16200,0,29663.8,254.235,237384,0,0
16200,7,29707.3,292.825,237302,41.611,50.0389
16200,14,28970.3,745.071,237587,111.614,135.155
16200,21,27825.5,1141.26,238335,167.889,198.419
16200,28,26182.8,1546.22,239573,224.474,250.333
16200,35,23397.3,2211.82,241693,320.763,290.734
16200,42,21494.2,2000.5,243807,267.451,237.954
16200,49,19593.6,1886.58,245822,251.554,199.06
16200,56,17886.6,1833.98,247581,242.328,239.356
16200,63,16693.9,1515.4,249093,190.049,228.79
16200,70,15864.1,1045.48,250392,122.529,118.891
16200,77,15434.5,668.074,251199,75.9161,59.2823
16200,84,15384.7,464.282,251453,53.6379,53.9839
16200,91,15429.3,289.441,251583,32.6054,17.3251
16200,98,15587.2,163.706,251551,18.1364,22.8318
16200,105,15884.4,100.261,251317,11.4122,8.62451
16200,112,16269.8,77.0114,250955,9.1511,9.34483
16200,119,16651.2,52.309,250598,6.15443,8.19742
16250,0,23756.4,235.549,243310,0,0
16250,7,23817.3,268.494,243216,53.5272,55.5233
16250,14,23272.9,627.115,243402,129.754,149.284
16250,21,22380,952,243970,194.743,169.721
